LSOA11CD,imd_rank,imd_score,income,employment,education,health,crime,housing,living_env,idaci,idaopi,IDfetex,iMEAN1,iDEVST1,iMAJORITY1,iMEAN2,iDEVST2,iMAJORITY2,iMEAN3,iDEVST3,iMAJORITY3,iMEAN_EDG,iDEVST_EDG,iUNIFOR,iENTROP,iCONTRAS,iIDM,iCOVAR,iVARIAN,iCORRELAC,iSKEWNESS,iKURTOSIS,iRVF,iRSF,iFDO,iSDT,iMFM,iVFM,iDMF,iRMM,iSDF,iAFM
E01006512,10518,25.609999999999999,0.100000000000000,0.080000000000000,10.060000000000000,1.190000000000000,-0.200000000000000,24.489999999999998,68.909999999999997,0.160000000000000,0.310000000000000,0,83.99133400000,32.88762900000,66,85.55289200000,31.65046000000,81,77.71346700000,34.10677300000,58,10.66400000000,8.30513000000,0.01286805300,2.13219880000,26.56379700000,0.39056102000,51.05256000000,64.33445800000,0.79354923000,0.60105966000,0.60856329000,4.53702140000,1.48314160000,115.10671000000,9.30961040000,800.53067000000,0.40686150000,562.28434000000,1.23726030000,-372.35021000000,4809.12410000000
E01006513,10339,25.910000000000000,0.040000000000000,0.030000000000000,20.129999999999999,0.580000000000000,1.500000000000000,25.149999999999999,85.480000000000004,0.210000000000000,0.200000000000000,1,78.98348800000,39.34498800000,74,79.73443500000,38.44603800000,77,74.89839100000,37.54978000000,41,11.00210000000,9.00396000000,0.01140119900,2.19098330000,29.47588300000,0.39492051000,77.45553700000,92.19347800000,0.84014117000,0.87344798000,0.91288513000,5.85738410000,1.50490350000,133.52574000000,11.28375300000,959.51340000000,0.50938355000,695.05548000000,1.31083070000,-396.80928000000,5632.51920000000
E01006514,5247,37.640000000000001,0.190000000000000,0.150000000000000,15.500000000000000,1.860000000000000,0.740000000000000,21.850000000000001,58.899999999999999,0.230000000000000,0.480000000000000,2,68.10599800000,33.75253400000,49,69.62809800000,33.08104600000,65,64.00817100000,32.80726000000,41,10.01680000000,8.66156000000,0.01509613800,2.07574440000,24.99972500000,0.41940351000,55.79506300000,68.29492600000,0.81697231000,1.02242520000,1.79761800000,5.16612720000,1.47536090000,104.84176000000,7.32720470000,759.94224000000,0.44856959000,539.39032000000,1.27847870000,-327.76256000000,4410.45490000000
E01006515,1019,58.990000000000002,0.430000000000000,0.300000000000000,33.509999999999998,1.900000000000000,1.160000000000000,17.399999999999999,29.780000000000001,0.460000000000000,0.760000000000000,3,82.33874400000,37.71131500000,90,82.10309500000,36.79991100000,89,74.24774100000,37.01878900000,82,10.15070000000,8.96408000000,0.01392035900,2.12516630000,24.73747100000,0.41714159000,72.70313900000,85.07187500000,0.85460840000,1.12651390000,2.43950620000,6.37894580000,1.53074670000,118.30488000000,10.00744700000,875.02161000000,0.63037338000,652.11887000000,1.34116120000,-353.59540000000,5180.37730000000
E01006518,662,63.369999999999997,0.430000000000000,0.340000000000000,49.899999999999999,2.240000000000000,0.670000000000000,15.520000000000000,31.030000000000001,0.500000000000000,0.520000000000000,4,70.89652100000,29.50722000000,82,71.09398600000,27.85839700000,77,62.62011300000,28.05390300000,74,10.56610000000,7.93064000000,0.01474264800,2.06048230000,24.44257800000,0.38245176000,40.03359600000,52.25488500000,0.76612160000,0.80459300000,2.64534960000,4.05369330000,1.48344220000,103.83485000000,3.72922830000,599.09624000000,0.36849157000,384.31388000000,1.30923840000,-199.05030000000,1981.67370000000
E01006519,23033,10.980000000000000,0.050000000000000,0.080000000000000,1.760000000000000,0.260000000000000,0.110000000000000,11.369999999999999,26.350000000000001,0.050000000000000,0.080000000000000,5,68.56013200000,29.92187000000,58,73.46761200000,27.89691700000,77,58.49492300000,27.92200100000,49,8.24552000000,7.83297000000,0.02696865700,1.91341030000,16.75969800000,0.48173540000,45.16446100000,53.54431000000,0.84349692000,1.60741530000,5.15946240000,5.93758690000,1.50952740000,76.85381500000,3.00774320000,538.64923000000,0.48775209000,387.81570000000,1.31754800000,-216.76871000000,3126.82510000000
E01006520,3867,42.180000000000000,0.240000000000000,0.210000000000000,11.410000000000000,1.600000000000000,1.340000000000000,16.579999999999998,53.380000000000003,0.210000000000000,0.520000000000000,6,63.77634400000,26.55739100000,58,65.64829700000,25.17205300000,69,56.87953200000,25.32142300000,49,8.98924000000,7.15420000000,0.01955055900,1.94308110000,17.65685700000,0.41737991000,33.54769300000,42.37612200000,0.79166502000,1.04471010000,2.96505090000,4.52977990000,1.51432390000,80.08122900000,3.40848750000,527.00856000000,0.40639298000,371.30663000000,1.23765690000,-246.05941000000,3175.81920000000
E01006521,8908,28.520000000000000,0.170000000000000,0.170000000000000,13.020000000000000,1.070000000000000,0.560000000000000,9.970000000000001,39.680000000000000,0.210000000000000,0.240000000000000,7,59.45765700000,23.02013200000,58,64.08319000000,21.55286900000,73,51.76302000000,20.50420500000,49,6.17039000000,6.08930000000,0.03287641200,1.74116140000,10.15865600000,0.53656050000,26.69952900000,31.77885800000,0.84016643000,0.83104129000,2.31732320000,5.82785650000,1.52919500000,48.13256400000,3.06640370000,326.84506000000,0.48240386000,235.89076000000,1.26086120000,-150.62958000000,1984.58820000000
E01006522,2731,47.320000000000000,0.270000000000000,0.230000000000000,29.180000000000000,2.220000000000000,1.070000000000000,12.490000000000000,41.950000000000003,0.400000000000000,0.480000000000000,8,58.75336200000,21.10810300000,49,64.62545000000,18.78247300000,69,51.50381700000,18.78549600000,49,5.61372000000,5.76545000000,0.04442067500,1.66163780000,8.74617190000,0.56968774000,22.22452700000,26.59761300000,0.83558352000,0.94143821000,2.42256320000,5.60955740000,1.53092720000,42.18140700000,2.61903140000,279.71648000000,0.45097260000,200.26791000000,1.23137640000,-135.54810000000,1718.37850000000
E01006523,5351,37.320000000000000,0.250000000000000,0.200000000000000,9.090000000000000,1.650000000000000,0.680000000000000,14.609999999999999,42.390000000000001,0.290000000000000,0.390000000000000,9,66.60816900000,26.51115100000,66,66.74083200000,24.91800400000,73,58.93304600000,24.57577100000,49,9.40000000000,6.83422000000,0.01669854600,1.97527510000,17.49857200000,0.40107839000,33.37776900000,42.12705500000,0.79231195000,0.55627046000,0.81130436000,4.44174820000,1.51108800000,80.88299500000,2.45604230000,483.02798000000,0.45129670000,324.77148000000,1.33443210000,-163.23142000000,1387.88050000000
E01006524,24024,10.150000000000000,0.050000000000000,0.030000000000000,6.400000000000000,0.570000000000000,-0.300000000000000,19.780000000000001,22.260000000000002,0.090000000000000,0.170000000000000,10,59.13876800000,26.24813500000,58,62.36973000000,24.92880200000,57,53.27346000000,24.46901200000,49,7.72796000000,6.55511000000,0.02457624400,1.86870790000,15.25755100000,0.46253294000,33.81160600000,41.44038100000,0.81590962000,1.36779230000,4.24464570000,5.08340790000,1.53585780000,72.63360700000,6.51377180000,501.01156000000,0.51973709000,365.46513000000,1.27553790000,-227.41748000000,3058.44720000000
